"From one champion to another, the real reason I came to Johto was not only to soak up the culture.","Von einem Champion zum anderen: Der eigentliche Grund, warum ich nach Johto kam, war nicht nur, um die Kultur aufzusaugen."
"Indeed, the sages at the Bell Tower discovered a strange energy signature that appeared at the Bell Tower.","In der Tat entdeckten die Weisen im Glockenturm eine seltsame Energiesignatur, die im Glockenturm erschien."
"This energy is similar to the energy released by the two legendary dragons of Unova myths, so I came to investigate.","Diese Energie ├ñhnelt der Energie, die von den beiden legend├ñren Drachen der Unova-Mythen freigesetzt wird, und deshalb bin ich gekommen, um das zu untersuchen."
"After seeing you battle, it is evident that you are deserving of these.","Nachdem ich gesehen habe, wie Sie gek├ñmpft haben, ist es offensichtlich, dass Sie sie verdient haben."
"The Light Stone and the Dark Stone...","Der helle Stein und der dunkle Stein..."
"They're ancient Unovan artifacts that were unearthed in a place called the Relic Castle in Unova.","Es sind uralte unovanische Artefakte, die an einem Ort namens Reliquienburg in Unova ausgegraben wurden."
"They contain the spirits of the legendary dragons Reshiram and Zekrom respectively.","Sie enthalten die Geister der legend├ñren Drachen Reshiram bzw. Zekrom."
"It is said that the stones are awaiting for the emergence of a hero whose bond with his Pok├®mon is unequalled by any other..","Es hei├ƒt, dass die Steine auf das Erscheinen eines Helden warten, dessen Klammergriffung zu seinem Pok├®mon von keinem anderen ├╝bertroffen wird."
"I tried to bring the stones to the top of the Bell Tower, where the unknown energy is the strongest, but alas I had no luck.","Ich habe versucht, die Steine auf die Spitze des Glockenturms zu bringen, wo die unbekannte Energie am st├ñrksten ist, aber leider hatte ich kein Gl├╝ck."
"But I believe that you might be this hero that the legends speak of.","Aber ich glaube, dass Sie dieser Held sein k├Ânnten, von dem die Legenden sprechen."
"I would like you to please take the stones to the Bell Tower and see if you can awaken Reshiram and Zekrom.","Ich m├Âchte Sie bitten, die Steine zum Glockenturm zu bringen und zu sehen, ob Sie Reshiram und Zekrom erwecken k├Ânnen."
"Welcome. My name is Naoko.","Herzlich willkommen. Mein Name ist Naoko."
"Allow me to challenge you and your Pok├®mon.","Erlaube mir, dich und dein Pok├®mon herauszufordern."
"Oh, you are truly strong.","Oh, Sie sind wirklich stark."
"Your Pok├®mon are incredibly strong.","Deine Pok├®mon sind unglaublich stark."
"The way the Kimono Girls dance is marvelous. Just the way they use their Pok├®mon.","Die Art und Weise, wie die Kimono Girls tanzen, ist gro├ƒartig. Genauso wie die Art, wie sie ihre Pok├®mon einsetzen."
"Welcome. My name is Miki.","Herzlich willkommen. Mein Name ist Miki."
"I wish to see how elegantly your Pok├®mon can battle.","Ich m├Âchte sehen, wie elegant dein Pok├®mon k├ñmpfen kann."
"Oh, you're good at Pok├®mon.","Oh, du bist gut in Pok├®mon."
"Your style of battling. It's like a dance. It's mesmerizing to watch!","Deine Art zu k├ñmpfen. Es ist wie ein Tanz. Es ist fesselnd zu beobachten!"
"Quack?","Quacksalber?"
"Welcome. My name is Sayo.","Herzlich willkommen. Mein Name ist Sayo."
"Your Pok├®mon are as swift as an arrow.","Deine Pok├®mon sind so schnell wie ein Pfeil."
"Hello, my name is Alder. I'm the League Champion in the Unova region.","Hallo, mein Name ist Alder. Ich bin der Liga-Champion in der Region Unova."
"I came here from Unova to soak in the culture.","Ich bin von Unova hierher gekommen, um die Kultur zu genie├ƒen."
"The Kimono Girls are so elegant. Don't you think?","Die Kimono Girls sind so elegant. Findest du nicht auch?"
"But they're also very fierce fighters. I want to see the bond you share with your Pok├®mon. Go ahead and challenge them to a battle.","Aber sie sind auch sehr wilde K├ñmpfer. Ich m├Âchte sehen, wie sehr du mit deinen Pok├®mon verbunden bist. Fordern Sie sie zu einem Kampf heraus."
"I believe you might be this hero that the legends speak of.","Ich glaube, Sie k├Ânnten der Held sein, von dem die Legenden sprechen."
"So Reshiram and Zekrom were fused together when you encountered them...","Reshiram und Zekrom waren also miteinander verschmolzen, als du ihnen begegnet bist..."
"I wonder....","Ich frage mich...."
"You see, Reshiram and Zekrom were once part of the same Dragon Pok├®mon.","Wei├ƒt du, Reshiram und Zekrom waren einst Teil desselben Drachen-Pok├®mon."
"But for reasons unknown, the original dragon got separated into three Pok├®mon a long time ago.","Aber aus unbekannten Gr├╝nden wurde der urspr├╝ngliche Drache vor langer Zeit in drei Pok├®mon aufgeteilt."
"Reshiram, Zekrom, and a third one called Kyurem.","Reshiram, Zekrom und ein dritter namens Kyurem."
"Could this be that summoning them with both the Light Stone and the Dark Stone caused them to assume a form that is closer to the original dragon?","K├Ânnte es sein, dass die Beschw├Ârung mit dem hellen und dem dunklen Stein dazu gef├╝hrt hat, dass sie eine Form annehmen, die dem urspr├╝nglichen Drachen n├ñher ist?"
"You should share this theory with a man called Colress. I saw him around the Lake of Rage.","Du solltest diese Theorie mit einem Mann namens Colress teilen. Ich habe ihn am See des Zorns gesehen."
"Let me demonstrate the power of the Pok├®mon I caught!","Lass mich die Kraft der Pok├®mon demonstrieren, die ich gefangen habe!"
"I want to become the trainer champ using the Pok├®mon. I caught. That's the best part of fishing!","Ich m├Âchte mit den Pok├®mon, die ich gefangen habe, Trainer-Champion werden. Ich habe gefangen. Das ist das Beste am Angeln!"
"Oh, did you want to have a rematch?","Oh, wolltest du eine Revanche?"
"Let's do this another time then!","Dann lass uns das ein anderes Mal machen!"
"Ah, it's good to be outside! I feel so free!","Ah, es ist sch├Ân, drau├ƒen zu sein! Ich f├╝hle mich so frei!"
"Gahahah!","Gahahah!"
"Losing feels insignificant if you look up at the big sky!","Verlieren f├╝hlt sich unbedeutend an, wenn man in den gro├ƒen Himmel schaut!"
"My goal is to catch every Pok├®mon fusion!","Mein Ziel ist es, jede Pok├®mon-Fusion zu fangen!"
"Your Pok├®mon look rare!","Deine Pok├®mon sehen selten aus!"
"You're working on a Pok├®dex? Wow, you must know some pretty rare Pok├®mon! May I please see it. Please?","Du arbeitest an einem Pok├®dex? Wow, du musst ja ein paar ziemlich seltene Pok├®mon kennen! Darf ich ihn bitte sehen? Bitte!"
"I'll give you a Pok├®Dollar for each species of Pok├®mon you've seen.","Ich gebe dir einen Pok├®Dollar f├╝r jede Pok├®monart, die du gesehen hast."
"\GHmm... Let's see... You've seen \V[5] Pok├®mon, so I'll give you $\V[5]","\GHmm... Schauen wir mal... Du hast \V[5] Pok├®mon gesehen, also gebe ich dir $\V[5]"
"Catching Pok├®mon is the number one most important thing in life!","Pok├®mon zu fangen ist das Wichtigste im Leben!"
"It's a picture of an Hitmonlee kicking a small Pok├®mon.","Es ist ein Bild von einem Kicklee, das ein kleines Pok├®mon tritt."
"Alder entrusted you with the Light Stone and the Dark Stone.","Alder hat dir den Lichtstein und den dunklen Stein anvertraut."
"I trust his judgement so you may enter the Bell Tower.","Ich vertraue auf sein Urteil, damit Sie den Glockenturm betreten k├Ânnen."
"There has been a strange other-worldly energy lingering at the Bell Tower these days. ","Der Glockenturm strahlt in diesen Tagen eine seltsame, ├╝berirdische Energie aus."
"Alder, the Unovan League Champion came to investigate it and determined that the energy's signature was similar to that of a Legendary Unovan Pok├®mon.","Alder, der Champion der Unovan-Liga, kam, um es zu untersuchen, und stellte fest, dass die Signatur der Energie der eines Legend├ñren Unovan-Pok├®mon ├ñhnelte."
"He trusts me to not let anyone near the tower until this is resolved. ","Er vertraut mir, dass ich niemanden in die N├ñhe des Turms lasse, bis die Sache gekl├ñrt ist."
"I am sorry, but I cannot let anyone through, not even the Kanto league Champion... ","Es tut mir leid, aber ich kann niemanden durchlassen, nicht einmal den Meister der Kanto-Liga..."
"... So Alder entrusted you with the Light Stone and the Dark Stone?","... Alder hat dir also den Lichtstein und den dunklen Stein anvertraut?"
"Very well then. I trust his judgement. You may go to the Bell Tower.","Nun gut. Ich vertraue seinem Urteilsverm├Âgen. Ihr k├Ânnt in den Glockenturm gehen."
"KYAAAAH!!!","KYAAAAH!!!"
"\PN swam into the vortex...","\PN schwamm in den Strudel..."
"Well hello!","Na, hallo!"
"It's so freezing, isn't it?","Es ist so eiskalt, nicht wahr?"
"For a youngster like you to be interested in the Sinjoh ruins is not something we see everyday.","Dass sich ein junger Mensch wie du f├╝r die Sinjoh-Ruinen interessiert, sehen wir nicht alle Tage."
"Take a look at them.","Schauen Sie sie sich an."
"From the design of the pillars at the Sinjoh Ruins, you can see that the cultures of Sinnoh and Johto have blended.","An der Gestaltung der S├ñulen in den Sinjoh-Ruinen kann man erkennen, dass sich die Kulturen von Sinnoh und Johto vermischt haben."
"What was I thinking?","Was habe ich mir nur dabei gedacht?"
"We don't need to be standing here. Why don't you come to the cabin around the corner for more discussion?","Wir brauchen hier nicht zu stehen. Warum kommen Sie nicht in die H├╝tte um die Ecke, um weiter zu diskutieren?"
"By the way, we happen to have a person at the cabin.","├£brigens, wir haben zuf├ñllig eine Person in der H├╝tte."
"Any trainer should know who she is. The famous trainer from Sinnoh!","Jeder Trainer sollte wissen, wer sie ist. Die ber├╝hmte Trainerin aus Sinnoh!"
"She is travelling around to study myths and ancient ruins.  Isn't that something?","Sie reist herum, um Mythen und alte Ruinen zu studieren.  Ist das nicht toll?"
"It's a shining sphere... Take it?","Es ist eine leuchtende Kugel... Nimmst du sie?"
"Cannot get the egg...","Kann das Ei nicht bekommen..."
"These shining spheres... Could they be... eggs?","Diese leuchtenden Kugeln... K├Ânnten das... Eier sein?"
"Did we just witness the very moment eggs were brought to this world? A moment no one has ever seen.","Haben wir gerade den Moment miterlebt, in dem die Eier auf die Welt kamen? Ein Moment, den niemand je gesehen hat."
"An egg is the cradle of every being. This planet itself is an egg in a sense...","Ein Ei ist die Wiege eines jeden Wesens. Dieser Planet selbst ist in gewisser Weise ein Ei..."
"Life that come from an egg will come to an end in due course... to begin anew.","Leben, das aus einem Ei entsteht, wird zu gegebener Zeit zu Ende gehen... um neu zu beginnen."
"That may be what Arceus wanted to show us.","Das ist es vielleicht, was Arceus uns zeigen wollte."
"That was... ?","Das war...?"
"We seem to be surrounded by that strange power again!","Wir scheinen wieder von dieser seltsamen Macht umgeben zu sein!"
"I think you should take them and try to hatch them. They seem to be something special.","Ich denke, Sie sollten sie nehmen und versuchen, sie auszubr├╝ten. Sie scheinen etwas Besonderes zu sein."
"This is the Mystri Stage. The mythical stage built to show respect for Arceus.","Dies ist die Mystri-B├╝hne. Die mythische B├╝hne, die gebaut wurde, um Arceus Respekt zu zollen."
"It is said that people used to celebrate its magnificent might with music and dance.","Es wird erz├ñhlt, dass die Menschen fr├╝her ihre gro├ƒartige Macht mit Musik und Tanz feierten."
"Some people in Johto still pass down this tradition.","Einige Menschen in Johto ├╝berliefern diese Tradition noch immer."
"According to an ancient document, time, space and antimatter , or what combined we call the world, shall be born when Arceus stands on the Mystri Stage.","Einem alten Dokument zufolge werden Zeit, Raum und Antimaterie, oder das, was wir zusammengenommen die Welt nennen, geboren, wenn Arceus auf der Mystri-B├╝hne steht."
"This is where one might say , ""The lead enters the Mystri Stage at last.""","An dieser Stelle k├Ânnte man sagen: ""Die Spur betritt endlich die Mystri-Stufe""."
"All my study of ruins and Pok├®mon mythology in Sinnoh may have been to bring you up on this stage here today...","Mein ganzes Studium der Ruinen und der Pok├®mon-Mythologie in Sinnoh mag dazu gedient haben, dich heute auf diese B├╝hne zu bringen..."
"I believe that something important may happen if you stand on the Mystri Stage with Arceus...","Ich glaube, dass etwas Wichtiges Fahrscheinieren kann, wenn du mit Arceus auf der Mystri-Stufe stehst..."
"A long time ago, people used to draw life from Pok├®mon and also give their lives to those Pok├®mon...","Vor langer Zeit haben die Menschen Pok├®mon Leben entlockt und diesen Pok├®mon auch ihr Leben geschenkt..."
"That shows that people and Pok├®mon used to be more closely bonded with each other.","Das zeigt, dass Menschen und Pok├®mon fr├╝her enger miteinander verbunden waren."
"When people moved from place to place, the myths and legends of Pok├®mon and their power would also be carried with those people.","Wenn die Menschen von Ort zu Ort zogen, wurden auch die Mythen und Legenden ├╝ber Pok├®mon und ihre Kr├ñfte mitgenommen."
"That's how myths and legends from each region are blended with each other.","So vermischen sich die Mythen und Legenden der einzelnen Regionen miteinander."
"The ancient ruins here have inherited the legends from both the Ruins of Alph in Johto and the Spear Pillar in Sinnoh.","Die alten Ruinen hier haben die Legenden von den Ruinen von Alph in Johto und der Speers├ñule in Sinnoh geerbt."
"That is proof that the people from Johto and Sinnoh blended together as a group.","Das ist der Beweis daf├╝r, dass sich die Menschen aus Johto und Sinnoh zu einer Gruppe zusammengeschlossen haben."
"\PN! I did not expect to find you here. It is good to see you again.","\PN! Ich hatte nicht erwartet, dich hier zu finden. Es ist sch├Ân, Sie wieder zu sehen."
"My name is Cynthia. I am a Pok├®mon trainer.","Mein Name ist Cynthia. Ich bin eine Pok├®mon-Trainerin."
"The Sinjoh ruins remind me of Sinnoh, where I come from.","Die Sinjoh-Ruinen erinnern mich an Sinnoh, wo ich herkomme."
"Initially, I thought it was because it snows a lot here as well.","Zuerst dachte ich, es l├ñge daran, dass es hier auch viel schneit."
